timestamp,frame,event_type,track_id,distance,speed,threat_level,pattern,commands
2026-05-12T19:29:45.874093,971,THREAT,5,420.7,8.1,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:45.965937,972,THREAT,5,441.9,9.5,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:46.060184,973,THREAT,5,443.2,8.6,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:46.149371,974,THREAT,5,429.5,9.2,LOW,turning,"EVADE LEFT;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:46.244339,975,THREAT,5,434.6,8.8,LOW,turning,"EVADE LEFT;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:46.333584,976,THREAT,5,413.0,8.7,LOW,turning,"EVADE LEFT;EVADE UP;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:46.430384,977,THREAT,5,474.2,4.1,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:46.524570,978,THREAT,5,2192.3,6.5,LOW,accelerating,"EVADE RIGHT;EVADE DOWN;FULL THROTTLE"
2026-05-12T19:29:46.616276,979,THREAT,5,1247.8,11.7,LOW,accelerating,"EVADE RIGHT;EVADE DOWN;FULL THROTTLE"
2026-05-12T19:29:46.717241,980,THREAT,5,382.4,13.2,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:46.811170,981,THREAT,5,415.1,7.0,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:46.901340,982,THREAT,5,479.2,4.4,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:46.994430,983,THREAT,5,475.9,3.1,LOW,turning,"EVADE LEFT;PERPENDICULAR"
2026-05-12T19:29:47.086957,984,THREAT,5,451.4,3.7,LOW,unknown,"EVADE LEFT"
2026-05-12T19:29:47.180502,985,THREAT,5,493.1,3.6,LOW,unknown,"EVADE LEFT"
2026-05-12T19:29:47.277822,986,THREAT,5,505.3,3.5,LOW,unknown,"EVADE LEFT"
2026-05-12T19:29:47.373514,987,THREAT,5,504.3,5.9,LOW,unknown,"EVADE LEFT;FULL THROTTLE"
2026-05-12T19:29:47.470092,988,THREAT,5,517.9,9.0,LOW,turning,"EVADE LEFT;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:47.560835,989,THREAT,5,510.5,8.4,LOW,turning,"EVADE LEFT;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:47.652131,990,THREAT,5,505.9,7.4,LOW,turning,"EVADE LEFT;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:47.745111,991,THREAT,5,509.5,4.4,LOW,turning,"EVADE LEFT;PERPENDICULAR;FULL THROTTLE"
2026-05-12T19:29:47.838269,992,THREAT,5,311.2,0.4,MEDIUM,unknown,"EVADE LEFT;EVADE DOWN"
2026-05-12T19:29:47.933175,993,THREAT,5,364.4,1.3,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR"
2026-05-12T19:29:48.024549,994,THREAT,5,465.1,2.0,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR"
2026-05-12T19:29:48.117012,995,THREAT,5,501.5,2.3,LOW,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR"
2026-05-12T19:29:48.214204,996,THREAT,5,558.9,2.7,LOW,unknown,"EVADE LEFT;EVADE DOWN"
2026-05-12T19:29:48.311074,997,THREAT,5,384.5,1.5,MEDIUM,unknown,"EVADE LEFT;EVADE DOWN"
2026-05-12T19:29:48.406275,998,THREAT,5,333.3,2.4,MEDIUM,unknown,"EVADE LEFT;EVADE DOWN"
2026-05-12T19:29:48.498726,999,THREAT,5,301.2,2.3,HIGH,unknown,"EVADE LEFT;EVADE DOWN"
2026-05-12T19:29:48.596681,1000,THREAT,5,261.2,2.5,MEDIUM,turning,"EVADE LEFT;EVADE DOWN;PERPENDICULAR"
